33.01.17;Kec. Sampang, KAB. CILACAP, JAWA TENGAH
35.27.03;Kec. Sampang, KAB. SAMPANG, JAWA TIMUR
74.02.05;Kec. Sampara, KAB. KONAWE, SULAWESI TENGGARA
11.14.04;Kec. Sampoi Niet, KAB. ACEH JAYA, ACEH
74.15.02;Kec. Sampolawa, KAB. BUTON SELATAN, SULAWESI TENGGARA
35.02.14;Kec. Sampung, KAB. PONOROGO, JAWA TIMUR
11.08.08;Kec. Samudera, KAB. ACEH UTARA, ACEH
62.06.06;Kec. Sanaman Mantikei, KAB. KATINGAN, KALIMANTAN TENGAH
82.05.02;Kec. Sanana, KAB. KEPULAUAN SULA, MALUKU UTARA
82.05.18;Kec. Sanana Utara, KAB. KEPULAUAN SULA, MALUKU UTARA
35.05.07;Kec. Sanankulon, KAB. BLITAR, JAWA TIMUR
35.72.03;Kec. Sananwetan, KOTA BLITAR, JAWA TIMUR
61.04.05;Kec. Sandai, KAB. KETAPANG, KALIMANTAN BARAT
64.08.11;Kec. Sandaran, KAB. KUTAI TIMUR, KALIMANTAN TIMUR
34.02.02;Kec. Sanden, KAB. BANTUL, DAERAH ISTIMEWA YOGYAKARTA
52.71.06;Kec. Sandubaya, KOTA MATARAM, NUSA TENGGARA BARAT
71.01.05;Kec. Sang Tombolang, KAB. BOLAANG MONGONDOW, SULAWESI UTARA
16.06.05;Kec. Sanga Desa, KAB. MUSI BANYUASIN, SUMATERA SELATAN
64.02.15;Kec. Sanga Sanga, KAB. KUTAI KARTANEGARA, KALIMANTAN TIMUR
73.18.13;Kec. Sangalla, KAB. TANA TORAJA, SULAWESI SELATAN
73.18.33;Kec. Sangalla Selatan, KAB. TANA TORAJA, SULAWESI SELATAN
73.18.34;Kec. Sangalla Utara, KAB. TANA TORAJA, SULAWESI SELATAN
64.08.12;Kec. Sangatta Selatan, KAB. KUTAI TIMUR, KALIMANTAN TIMUR
64.08.04;Kec. Sangatta Utara, KAB. KUTAI TIMUR, KALIMANTAN TIMUR
73.26.07;Kec. Sanggalangi, KAB. TORAJA UTARA, SULAWESI SELATAN
52.06.09;Kec. Sanggar, KAB. BIMA, NUSA TENGGARA BARAT
61.07.06;Kec. Sanggau Ledo, KAB. BENGKAYANG, KALIMANTAN BARAT
74.14.07;Kec. Sangia Wambulu, KAB. BUTON TENGAH, SULAWESI TENGGARA
13.11.01;Kec. Sangir, KAB. SOLOK SELATAN, SUMATERA BARAT
13.11.07;Kec. Sangir Balai Janggo, KAB. SOLOK SELATAN, SUMATERA BARAT
13.11.05;Kec. Sangir Batang Hari, KAB. SOLOK SELATAN, SUMATERA BARAT
13.11.04;Kec. Sangir Jujuan, KAB. SOLOK SELATAN, SUMATERA BARAT
35.25.17;Kec. Sangkapura, KAB. GRESIK, JAWA TIMUR
71.08.01;Kec. Sangkub, KAB. BOLAANG MONGONDOW UTARA, SULAWESI UTARA
64.08.05;Kec. Sangkulirang, KAB. KUTAI TIMUR, KALIMANTAN TIMUR
53.15.04;Kec. Sano Nggoang, KAB. MANGGARAI BARAT, NUSA TENGGARA TIMUR
73.05.08;Kec. Sanrobone, KAB. TAKALAR, SULAWESI SELATAN
53.02.25;Kec. Santian, KAB. TIMOR TENGAH SELATAN, NUSA TENGGARA TIMUR
81.01.12;Kec. Saparua, KAB. MALUKU TENGAH, MALUKU
81.01.26;Kec. Saparua Timur, KAB. MALUKU TENGAH, MALUKU
52.06.06;Kec. Sape, KAB. BIMA, NUSA TENGGARA BARAT
35.29.25;Kec. Sapeken, KAB. SUMENEP, JAWA TIMUR
34.03.15;Kec. Saptosari, KAB. GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA
33.07.03;Kec. Sapuran, KAB. WONOSOBO, JAWA TENGAH
35.19.12;Kec. Saradan, KAB. MADIUN, JAWA TIMUR
33.17.05;Kec. Sarang, KAB. REMBANG, JAWA TENGAH
71.71.06;Kec. Sario, KOTA MANADO, SULAWESI UTARA
35.24.27;Kec. Sarirejo, KAB. LAMONGAN, JAWA TIMUR
32.06.30;Kec. Sariwangi, KAB. TASIKMALAYA, JAWA BARAT
76.01.11;Kec. Sarjo, KAB. PASANGKAYU, SULAWESI BARAT
91.10.01;Kec. Sarmi, KAB. SARMI, PAPUA
91.10.12;Kec. Sarmi Selatan, KAB. SARMI, PAPUA
91.10.13;Kec. Sarmi Timur, KAB. SARMI, PAPUA
15.03.03;Kec. Sarolangun, KAB. SAROLANGUN, JAMBI
35.29.06;Kec. Saronggi, KAB. SUMENEP, JAWA TIMUR
12.01.20;Kec. Sarudik, KAB. TAPANULI TENGAH, SUMATERA UTARA
76.01.04;Kec. Sarudu, KAB. PASANGKAYU, SULAWESI BARAT
13.12.11;Kec. Sasak Ranah Pesisir, KAB. PASAMAN BARAT, SUMATERA BARAT
53.21.07;Kec. Sasitamean, KAB. MALAKA, NUSA TENGGARA TIMUR
53.10.05;Kec. Satar Mese, KAB. MANGGARAI, NUSA TENGGARA TIMUR
53.10.13;Kec. Satar Mese Barat, KAB. MANGGARAI, NUSA TENGGARA TIMUR
53.10.18;Kec. Satar Mese Utara, KAB. MANGGARAI, NUSA TENGGARA TIMUR
63.10.04;Kec. Satui, KAB. TANAH BUMBU, KALIMANTAN SELATAN
92.09.05;Kec. Sausapor, KAB. TAMBRAUW, PAPUA BARAT
72.08.06;Kec. Sausu, KAB. PARIGI MOUTONG, SULAWESI TENGAH
74.09.07;Kec. Sawa, KAB. KONAWE UTARA, SULAWESI TENGGARA
93.04.03;Kec. Sawa Erma, KAB. ASMAT, PAPUA SELATAN
31.71.02;Kec. Sawah Besar, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA
35.18.01;Kec. Sawahan, KAB. NGANJUK, JAWA TIMUR
35.19.14;Kec. Sawahan, KAB. MADIUN, JAWA TIMUR
35.78.06;Kec. Sawahan, KOTA SURABAYA, JAWA TIMUR
91.20.08;Kec. Sawai, KAB. MAMBERAMO RAYA, PAPUA
51.08.07;Kec. Sawan, KAB. BULELENG, BALI
11.01.07;Kec. Sawang, KAB. ACEH SELATAN, ACEH
11.08.15;Kec. Sawang, KAB. ACEH UTARA, ACEH
32.76.03;Kec. Sawangan, KOTA DEPOK, JAWA BARAT
33.08.07;Kec. Sawangan, KAB. MAGELANG, JAWA TENGAH
74.13.01;Kec. Sawerigadi, KAB. MUNA BARAT, SULAWESI TENGGARA
92.04.06;Kec. Sawiat, KAB. SORONG SELATAN, PAPUA BARAT
33.09.08;Kec. Sawit, KAB. BOYOLALI, JAWA TENGAH
12.05.20;Kec. Sawit Seberang, KAB. LANGKAT, SUMATERA UTARA
12.24.02;Kec. Sawo, KAB. NIAS UTARA, SUMATERA UTARA
35.02.05;Kec. Sawoo, KAB. PONOROGO, JAWA TIMUR
61.10.05;Kec. Sayan, KAB. MELAWI, KALIMANTAN BARAT
92.01.10;Kec. Sayosa, KAB. SORONG, PAPUA BARAT
92.01.55;Kec. Sayosa Timur, KAB. SORONG, PAPUA BARAT
33.21.04;Kec. Sayung, KAB. DEMAK, JAWA TENGAH
12.03.21;Kec. Sayur Matinggi, KAB. TAPANULI SELATAN, SUMATERA UTARA
62.11.08;Kec. Sebangau Kuala, KAB. PULANG PISAU, KALIMANTAN TENGAH
61.08.10;Kec. Sebangki, KAB. LANDAK, KALIMANTAN BARAT
65.03.01;Kec. Sebatik, KAB. NUNUKAN, KALIMANTAN UTARA
65.03.08;Kec. Sebatik Barat, KAB. NUNUKAN, KALIMANTAN UTARA
65.03.12;Kec. Sebatik Tengah, KAB. NUNUKAN, KALIMANTAN UTARA
65.03.10;Kec. Sebatik Timur, KAB. NUNUKAN, KALIMANTAN UTARA
65.03.11;Kec. Sebatik Utara, KAB. NUNUKAN, KALIMANTAN UTARA
61.01.15;Kec. Sebawi, KAB. SAMBAS, KALIMANTAN BARAT
15.06.10;Kec. Seberang Kota, KAB. TANJUNG JABUNG BARAT, JAMBI
17.08.07;Kec. Seberang Musi, KAB. KEPAHIANG, BENGKULU
16.71.02;Kec. Seberang Ulu I, KOTA PALEMBANG, SUMATERA SELATAN
16.71.03;Kec. Seberang Ulu II, KOTA PALEMBANG, SUMATERA SELATAN
61.06.11;Kec. Seberuang, KAB. KAPUAS HULU, KALIMANTAN BARAT
65.03.06;Kec. Sebuku, KAB. NUNUKAN, KALIMANTAN UTARA
64.02.07;Kec. Sebulu, KAB. KUTAI KARTANEGARA, KALIMANTAN TIMUR
33.08.20;Kec. Secang, KAB. MAGELANG, JAWA TENGAH
12.05.09;Kec. Secanggang, KAB. LANGKAT, SUMATERA UTARA
33.17.06;Kec. Sedan, KAB. REMBANG, JAWA TENGAH
35.15.17;Kec. Sedati, KAB. SIDOARJO, JAWA TIMUR
34.02.17;Kec. Sedayu, KAB. BANTUL, DAERAH ISTIMEWA YOGYAKARTA
32.09.09;Kec. Sedong, KAB. CIREBON, JAWA BARAT
64.03.04;Kec. Segah, KAB. BERAU, KALIMANTAN TIMUR
61.02.15;Kec. Segedong, KAB. MEMPAWAH, KALIMANTAN BARAT
73.10.09;Kec. Segeri, KAB. PANGKAJENE KEPULAUAN, SULAWESI SELATAN
92.01.06;Kec. Seget, KAB. SORONG, PAPUA BARAT
17.01.02;Kec. Seginim, KAB. BENGKULU SELATAN, BENGKULU
92.01.12;Kec. Segun, KAB. SORONG, PAPUA BARAT
12.19.07;Kec. Sei Balai, KAB. BATU BARA, SUMATERA UTARA
12.18.15;Kec. Sei Bamban, KAB. SERDANG BEDAGAI, SUMATERA UTARA
21.71.07;Kec. Sei Beduk, KOTA BATAM, KEPULAUAN RIAU
12.05.04;Kec. Sei Bingai, KAB. LANGKAT, SUMATERA UTARA
12.09.23;Kec. Sei Dadap, KAB. ASAHAN, SUMATERA UTARA
12.09.11;Kec. Sei Kepayang, KAB. ASAHAN, SUMATERA UTARA
12.09.24;Kec. Sei Kepayang Barat, KAB. ASAHAN, SUMATERA UTARA
12.09.25;Kec. Sei Kepayang Timur, KAB. ASAHAN, SUMATERA UTARA
12.05.17;Kec. Sei Lepan, KAB. LANGKAT, SUMATERA UTARA
65.03.13;Kec. Sei Menggaris, KAB. NUNUKAN, KALIMANTAN UTARA
12.18.04;Kec. Sei Rampah, KAB. SERDANG BEDAGAI, SUMATERA UTARA
12.19.02;Kec. Sei Suka, KAB. BATU BARA, SUMATERA UTARA
12.74.03;Kec. Sei Tualang Raso, KOTA TANJUNG BALAI, SUMATERA UTARA
61.01.06;Kec. Sejangkung, KAB. SAMBAS, KALIMANTAN BARAT
61.09.01;Kec. Sekadau Hilir, KAB. SEKADAU, KALIMANTAN BARAT
61.09.02;Kec. Sekadau Hulu, KAB. SEKADAU, KALIMANTAN BARAT
18.07.05;Kec. Sekampung, KAB. LAMPUNG TIMUR, LAMPUNG
18.07.12;Kec. Sekampung Udik, KAB. LAMPUNG TIMUR, LAMPUNG
35.22.27;Kec. Sekar, KAB. BOJONEGORO, JAWA TIMUR
35.24.09;Kec. Sekaran, KAB. LAMONGAN, JAWA TIMUR
52.71.04;Kec. Sekarbela, KOTA MATARAM, NUSA TENGGARA BARAT
65.01.09;Kec. Sekatak, KAB. BULUNGAN, KALIMANTAN UTARA
61.03.07;Kec. Sekayam, KAB. SANGGAU, KALIMANTAN BARAT
16.06.01;Kec. Sekayu, KAB. MUSI BANYUASIN, SUMATERA SELATAN
11.16.12;Kec. Sekerak, KAB. ACEH TAMIANG, ACEH
15.05.02;Kec. Sekernan, KAB. MUARO JAMBI, JAMBI
18.04.08;Kec. Sekincau, KAB. LAMPUNG BARAT, LAMPUNG
73.22.07;Kec. Seko, KAB. LUWU UTARA, SULAWESI SELATAN
64.07.20;Kec. Sekolaq Darat, KAB. KUTAI BARAT, KALIMANTAN TIMUR
52.07.04;Kec. Sekongkang, KAB. SUMBAWA BARAT, NUSA TENGGARA BARAT
52.01.07;Kec. Sekotong, KAB. LOMBOK BARAT, NUSA TENGGARA BARAT
21.71.03;Kec. Sekupang, KOTA BATAM, KEPULAUAN RIAU
95.03.37;Kec. Sela, KAB. YAHUKIMO, PAPUA PEGUNUNGAN
32.05.39;Kec. Selaawi, KAB. GARUT, JAWA BARAT
18.02.20;Kec. Selagai Lingga, KAB. LAMPUNG TENGAH, LAMPUNG
17.06.09;Kec. Selagan Raya, KAB. MUKO MUKO, BENGKULU
32.08.15;Kec. Selajambe, KAB. KUNINGAN, JAWA BARAT
61.01.07;Kec. Selakau, KAB. SAMBAS, KALIMANTAN BARAT
61.01.19;Kec. Selakau Timur, KAB. SAMBAS, KALIMANTAN BARAT
16.05.11;Kec. Selangit, KAB. MUSI RAWAS, SUMATERA SELATAN
52.71.05;Kec. Selaprang, KOTA MATARAM, NUSA TENGGARA BARAT
81.03.02;Kec. Selaru, KAB. KEPULAUAN TANIMBAR, MALUKU
51.07.07;Kec. Selat, KAB. KARANGASEM, BALI
62.03.01;Kec. Selat, KAB. KAPUAS, KALIMANTAN TENGAH
21.02.13;Kec. Selat Gelam, KAB. KARIMUN, KEPULAUAN RIAU
19.02.03;Kec. Selat Nasik, KAB. BELITUNG, KEPULAUAN BANGKA BELITUNG
16.07.21;Kec. Selat Panuguan, KAB. BANYUASIN, SUMATERA SELATAN
21.04.08;Kec. Selayar, KAB. LINGGA, KEPULAUAN RIAU
17.71.01;Kec. Selebar, KOTA BENGKULU, BENGKULU
51.02.01;Kec. Selemadeg, KAB. TABANAN, BALI
51.02.03;Kec. Selemadeg Barat, KAB. TABANAN, BALI
51.02.02;Kec. Selemadeg Timur, KAB. TABANAN, BALI
92.09.29;Kec. Selemkai, KAB. TAMBRAUW, PAPUA BARAT
12.05.06;Kec. Selesai, KAB. LANGKAT, SUMATERA UTARA
61.06.09;Kec. Selimbau, KAB. KAPUAS HULU, KALIMANTAN BARAT
33.09.01;Kec. Selo, KAB. BOYOLALI, JAWA TENGAH
33.12.11;Kec. Selogiri, KAB. WONOGIRI, JAWA TENGAH
33.07.06;Kec. Selomerto, KAB. WONOSOBO, JAWA TENGAH
52.03.07;Kec. Selong, KAB. LOMBOK TIMUR, NUSA TENGGARA BARAT
33.23.15;Kec. Selopampang, KAB. TEMANGGUNG, JAWA TENGAH
35.05.22;Kec. Selopuro, KAB. BLITAR, JAWA TIMUR
35.05.21;Kec. Selorejo, KAB. BLITAR, JAWA TIMUR
61.07.05;Kec. Seluas, KAB. BENGKAYANG, KALIMANTAN BARAT
17.05.02;Kec. Seluma, KAB. SELUMA, BENGKULU
17.05.08;Kec. Seluma Barat, KAB. SELUMA, BENGKULU
17.05.11;Kec. Seluma Selatan, KAB. SELUMA, BENGKULU
17.05.09;Kec. Seluma Timur, KAB. SELUMA, BENGKULU
17.05.10;Kec. Seluma Utara, KAB. SELUMA, BENGKULU
17.02.11;Kec. Selupu Rejang, KAB. REJANG LEBONG, BENGKULU
11.02.10;Kec. Semadam, KAB. ACEH TENGGARA, ACEH
18.06.12;Kec. Semaka, KAB. TANGGAMUS, LAMPUNG
35.78.16;Kec. Semampir, KOTA SURABAYA, JAWA TIMUR
35.23.15;Kec. Semanding, KAB. TUBAN, JAWA TIMUR
93.01.05;Kec. Semangga, KAB. MERAUKE, PAPUA SELATAN
34.03.08;Kec. Semanu, KAB. GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA
33.74.13;Kec. Semarang Barat, KOTA SEMARANG, JAWA TENGAH
33.74.07;Kec. Semarang Selatan, KOTA SEMARANG, JAWA TENGAH
33.74.01;Kec. Semarang Tengah, KOTA SEMARANG, JAWA TENGAH
33.74.03;Kec. Semarang Timur, KOTA SEMARANG, JAWA TENGAH
33.74.02;Kec. Semarang Utara, KOTA SEMARANG, JAWA TENGAH
16.71.16;Kec. Sematang Borang, KOTA PALEMBANG, SUMATERA SELATAN
62.09.06;Kec. Sematu Jaya, KAB. LAMANDAU, KALIMANTAN TENGAH
53.01.04;Kec. Semau, KAB. KUPANG, NUSA TENGGARA TIMUR
53.01.23;Kec. Semau Selatan, KAB. KUPANG, NUSA TENGGARA TIMUR
65.03.03;Kec. Sembakung, KAB. NUNUKAN, KALIMANTAN UTARA
65.03.16;Kec. Sembakung Atulai, KAB. NUNUKAN, KALIMANTAN UTARA
52.03.15;Kec. Sembalun, KAB. LOMBOK TIMUR, NUSA TENGGARA BARAT
16.07.17;Kec. Sembawa, KAB. BANYUASIN, SUMATERA SELATAN
13.10.05;Kec. Sembilan Koto, KAB. DHARMASRAYA, SUMATERA BARAT
64.02.20;Kec. Semboja Barat, KAB. KUTAI KARTANEGARA, KALIMANTAN TIMUR
35.09.07;Kec. Semboro, KAB. JEMBER, JAWA TIMUR
35.06.01;Kec. Semen, KAB. KEDIRI, JAWA TIMUR
16.08.14;Kec. Semendawai Barat, KAB. OGAN KOMERING ULU TIMUR, SUMATERA SELATAN
16.08.08;Kec. Semendawai Suku III, KAB. OGAN KOMERING ULU TIMUR, SUMATERA SELATAN
16.08.15;Kec. Semendawai Timur, KAB. OGAN KOMERING ULU TIMUR, SUMATERA SELATAN
16.03.08;Kec. Semende Darat Laut, KAB. MUARA ENIM, SUMATERA SELATAN
16.03.09;Kec. Semende Darat Tengah, KAB. MUARA ENIM, SUMATERA SELATAN
16.03.10;Kec. Semende Darat Ulu, KAB. MUARA ENIM, SUMATERA SELATAN
16.01.21;Kec. Semidang Aji, KAB. OGAN KOMERING ULU, SUMATERA SELATAN
17.05.04;Kec. Semidang Alas, KAB. SELUMA, BENGKULU
17.05.05;Kec. Semidang Alas Maras, KAB. SELUMA, BENGKULU
17.04.08;Kec. Semidang Gumay, KAB. KAUR, BENGKULU
17.09.11;Kec. Semidang Lagan, KAB. BENGKULU TENGAH, BENGKULU
34.03.12;Kec. Semin, KAB. GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA
61.06.10;Kec. Semitau, KAB. KAPUAS HULU, KALIMANTAN BARAT
61.01.13;Kec. Semparuk, KAB. SAMBAS, KALIMANTAN BARAT
35.11.19;Kec. Sempol, KAB. BONDOWOSO, JAWA TIMUR
33.05.18;Kec. Sempor, KAB. KEBUMEN, JAWA TENGAH
35.10.20;Kec. Sempu, KAB. BANYUWANGI, JAWA TIMUR
14.71.05;Kec. Senapelan, KOTA PEKANBARU, RIAU
21.04.03;Kec. Senayang, KAB. LINGGA, KEPULAUAN RIAU
73.73.07;Kec. Sendana, KOTA PALOPO, SULAWESI SELATAN
76.05.03;Kec. Sendana, KAB. MAJENE, SULAWESI BARAT
35.04.07;Kec. Sendang, KAB. TULUNGAGUNG, JAWA TIMUR
18.02.22;Kec. Sendang Agung, KAB. LAMPUNG TENGAH, LAMPUNG
35.08.12;Kec. Senduro, KAB. LUMAJANG, JAWA TIMUR
31.71.04;Kec. Senen, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA
61.08.07;Kec. Sengah Temila, KAB. LANDAK, KALIMANTAN BARAT
91.11.03;Kec. Senggi, KAB. KEEROM, PAPUA
92.09.11;Kec. Senopi, KAB. TAMBRAUW, PAPUA BARAT
35.23.05;Kec. Senori, KAB. TUBAN, JAWA TIMUR
14.09.14;Kec. Sentajo Raya, KAB. KUANTAN SINGINGI, RIAU
91.03.01;Kec. Sentani, KAB. JAYAPURA, PAPUA
91.03.04;Kec. Sentani Barat, KAB. JAYAPURA, PAPUA
91.03.02;Kec. Sentani Timur, KAB. JAYAPURA, PAPUA
34.01.06;Kec. Sentolo, KAB. KULON PROGO, DAERAH ISTIMEWA YOGYAKARTA
15.06.13;Kec. Senyerang, KAB. TANJUNG JABUNG BARAT, JAMBI
64.09.04;Kec. Sepaku, KAB. PENAJAM PASER UTARA, KALIMANTAN TIMUR
62.10.01;Kec. Sepang, KAB. GUNUNG MAS, KALIMANTAN TENGAH
36.03.16;Kec. Sepatan, KAB. TANGERANG, BANTEN
36.03.30;Kec. Sepatan Timur, KAB. TANGERANG, BANTEN
61.05.03;Kec. Sepauk, KAB. SINTANG, KALIMANTAN BARAT
61.11.05;Kec. Seponti, KAB. KAYONG UTARA, KALIMANTAN BARAT
35.26.08;Kec. Sepulu, KAB. BANGKALAN, JAWA TIMUR
18.02.16;Kec. Seputih Agung, KAB. LAMPUNG TENGAH, LAMPUNG
18.02.10;Kec. Seputih Banyak, KAB. LAMPUNG TENGAH, LAMPUNG
18.02.11;Kec. Seputih Mataram, KAB. LAMPUNG TENGAH, LAMPUNG
18.02.08;Kec. Seputih Raman, KAB. LAMPUNG TENGAH, LAMPUNG
18.02.12;Kec. Seputih Surabaya, KAB. LAMPUNG TENGAH, LAMPUNG
95.03.42;Kec. Seradala, KAB. YAHUKIMO, PAPUA PEGUNUNGAN
15.09.10;Kec. Serai Serumpun, KAB. TEBO, JAMBI
81.06.02;Kec. Seram Barat, KAB. SERAM BAGIAN BARAT, MALUKU
81.05.02;Kec. Seram Timur, KAB. SERAM BAGIAN TIMUR, MALUKU
81.01.06;Kec. Seram Utara, KAB. MALUKU TENGAH, MALUKU
81.01.20;Kec. Seram Utara Barat, KAB. MALUKU TENGAH, MALUKU
81.01.25;Kec. Seram Utara Timur Kobi, KAB. MALUKU TENGAH, MALUKU
81.01.24;Kec. Seram Utara Timur Seti, KAB. MALUKU TENGAH, MALUKU
95.02.15;Kec. Serambakon, KAB. PEGUNUNGAN BINTANG, PAPUA PEGUNUNGAN
62.02.12;Kec. Seranau, KAB. KOTAWARINGIN TIMUR, KALIMANTAN TENGAH
36.73.01;Kec. Serang, KOTA SERANG, BANTEN
32.16.21;Kec. Serang Baru, KAB. BEKASI, JAWA BARAT
32.13.23;Kec. Serangpanjang, KAB. SUBANG, JAWA BARAT
21.03.06;Kec. Serasan, KAB. NATUNA, KEPULAUAN RIAU
21.03.19;Kec. Serasan Timur, KAB. NATUNA, KEPULAUAN RIAU
61.05.14;Kec. Serawai, KAB. SINTANG, KALIMANTAN BARAT
12.18.12;Kec. Serba Jadi, KAB. SERDANG BEDAGAI, SUMATERA UTARA
11.03.05;Kec. Serbajadi, KAB. ACEH TIMUR, ACEH
92.04.11;Kec. Seremuk, KAB. SORONG SELATAN, PAPUA BARAT
33.72.02;Kec. Serengan, KOTA SURAKARTA, JAWA TENGAH
21.01.15;Kec. Seri Kuala Lobam, KAB. BINTAN, KEPULAUAN RIAU
62.12.09;Kec. Seribu Riam, KAB. MURUNG RAYA, KALIMANTAN TENGAH
51.08.02;Kec. Seririt, KAB. BULELENG, BALI
36.74.01;Kec. Serpong, KOTA TANGERANG SELATAN, BANTEN
36.74.02;Kec. Serpong Utara, KOTA TANGERANG SELATAN, BANTEN
11.16.04;Kec. Seruway, KAB. ACEH TAMIANG, ACEH
62.07.01;Kec. Seruyan Hilir, KAB. SERUYAN, KALIMANTAN TENGAH
62.07.06;Kec. Seruyan Hilir Timur, KAB. SERUYAN, KALIMANTAN TENGAH
62.07.05;Kec. Seruyan Hulu, KAB. SERUYAN, KALIMANTAN TENGAH
62.07.07;Kec. Seruyan Raya, KAB. SERUYAN, KALIMANTAN TENGAH
62.07.02;Kec. Seruyan Tengah, KAB. SERUYAN, KALIMANTAN TENGAH
65.04.01;Kec. Sesayap, KAB. TANA TIDUNG, KALIMANTAN UTARA
65.04.02;Kec. Sesayap Hilir, KAB. TANA TIDUNG, KALIMANTAN UTARA
73.26.02;Kec. Sesean, KAB. TORAJA UTARA, SULAWESI SELATAN
73.26.19;Kec. Sesean Suloara, KAB. TORAJA UTARA, SULAWESI SELATAN
76.03.08;Kec. Sesenapadang, KAB. MAMASA, SULAWESI BARAT
93.02.18;Kec. Sesnuk, KAB. BOVEN DIGOEL, PAPUA SELATAN
52.07.03;Kec. Seteluk, KAB. SUMBAWA BARAT, NUSA TENGGARA BARAT
11.12.07;Kec. Setia, KAB. ACEH BARAT DAYA, ACEH
11.14.03;Kec. Setia Bakti, KAB. ACEH JAYA, ACEH
12.09.27;Kec. Setia Janji, KAB. ASAHAN, SUMATERA UTARA
31.74.02;Kec. Setiabudi, KOTA ADM. JAKARTA SELATAN, DKI JAKARTA
32.16.18;Kec. Setu, KAB. BEKASI, JAWA BARAT
36.74.07;Kec. Setu, KOTA TANGERANG SELATAN, BANTEN
11.06.04;Kec. Seulimeum, KAB. ACEH BESAR, ACEH
11.15.02;Kec. Seunagan, KAB. NAGAN RAYA, ACEH
11.15.03;Kec. Seunagan Timur, KAB. NAGAN RAYA, ACEH
11.08.09;Kec. Seunuddon, KAB. ACEH UTARA, ACEH
34.02.15;Kec. Sewon, KAB. BANTUL, DAERAH ISTIMEWA YOGYAKARTA
34.04.05;Kec. Seyegan, KAB. SLEMAN, DAERAH ISTIMEWA YOGYAKARTA
12.13.06;Kec. Siabu, KAB. MANDAILING NATAL, SUMATERA UTARA
14.08.01;Kec. Siak, KAB. SIAK, RIAU
14.01.06;Kec. Siak Hulu, KAB. KAMPAR, RIAU
14.03.12;Kec. Siak Kecil, KAB. BENGKALIS, RIAU
12.17.06;Kec. Sianjar Mula Mula, KAB. SAMOSIR, SUMATERA UTARA
21.05.01;Kec. Siantan, KAB. KEPULAUAN ANAMBAS, KEPULAUAN RIAU
21.05.04;Kec. Siantan Selatan, KAB. KEPULAUAN ANAMBAS, KEPULAUAN RIAU
21.05.07;Kec. Siantan Tengah, KAB. KEPULAUAN ANAMBAS, KEPULAUAN RIAU
21.05.03;Kec. Siantan Timur, KAB. KEPULAUAN ANAMBAS, KEPULAUAN RIAU
21.05.08;Kec. Siantan Utara, KAB. KEPULAUAN ANAMBAS, KEPULAUAN RIAU
12.08.01;Kec. Siantar, KAB. SIMALUNGUN, SUMATERA UTARA
12.72.02;Kec. Siantar Barat, KOTA PEMATANGSIANTAR, SUMATERA UTARA
12.72.05;Kec. Siantar Marihat, KOTA PEMATANGSIANTAR, SUMATERA UTARA
12.72.08;Kec. Siantar Marimbun, KOTA PEMATANGSIANTAR, SUMATERA UTARA
12.72.06;Kec. Siantar Martoba, KOTA PEMATANGSIANTAR, SUMATERA UTARA
12.12.20;Kec. Siantar Narumonda, KAB. TOBA, SUMATERA UTARA
12.72.04;Kec. Siantar Selatan, KOTA PEMATANGSIANTAR, SUMATERA UTARA
12.72.07;Kec. Siantar Sitalasari, KOTA PEMATANGSIANTAR, SUMATERA UTARA
12.72.01;Kec. Siantar Timur, KOTA PEMATANGSIANTAR, SUMATERA UTARA
12.72.03;Kec. Siantar Utara, KOTA PEMATANGSIANTAR, SUMATERA UTARA
12.02.02;Kec. Siatas Barita, KAB. TAPANULI UTARA, SUMATERA UTARA
71.09.02;Kec. Siau Barat, KAB. KEP. SIAU TAGULANDANG BIARO, SULAWESI UTARA
71.09.05;Kec. Siau Barat Selatan, KAB. KEP. SIAU TAGULANDANG BIARO, SULAWESI UTARA
71.09.08;Kec. Siau Barat Utara, KAB. KEP. SIAU TAGULANDANG BIARO, SULAWESI UTARA
71.09.09;Kec. Siau Tengah, KAB. KEP. SIAU TAGULANDANG BIARO, SULAWESI UTARA
71.09.01;Kec. Siau Timur, KAB. KEP. SIAU TAGULANDANG BIARO, SULAWESI UTARA
71.09.04;Kec. Siau Timur Selatan, KAB. KEP. SIAU TAGULANDANG BIARO, SULAWESI UTARA
12.01.08;Kec. Sibabangun, KAB. TAPANULI TENGAH, SUMATERA UTARA
14.02.06;Kec. Siberida, KAB. INDRAGIRI HULU, RIAU
13.09.05;Kec. Siberut Barat, KAB. KEPULAUAN MENTAWAI, SUMATERA BARAT
13.09.06;Kec. Siberut Barat Daya, KAB. KEPULAUAN MENTAWAI, SUMATERA BARAT
13.09.03;Kec. Siberut Selatan, KAB. KEPULAUAN MENTAWAI, SUMATERA BARAT
13.09.07;Kec. Siberut Tengah, KAB. KEPULAUAN MENTAWAI, SUMATERA BARAT
13.09.04;Kec. Siberut Utara, KAB. KEPULAUAN MENTAWAI, SUMATERA BARAT
